job,out_file,err_file,out_exists,err_exists,out_size_bytes,err_size_bytes,parse_ok,has_game,has_variant,has_wins,has_total,diagnostic_reason,n_timeouts,game,variant,wins,completed,total_expected,losses,draws,failures,avgMoves,moveTime,maxMoves
planned_T7688_6078528,planned_T7688_6078528.out,planned_T7688_6078528.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Throngs,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7689_6078529,planned_T7689_6078529.out,planned_T7689_6078529.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,MaxMatch,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T768_6071608,planned_T768_6071608.out,planned_T768_6071608.err,True,True,374,0,True,True,True,True,True,complete,0,AlmaTafl,UCB1 | Random | MonteCarlo | Robust,1.0,30.0,30.0,27.0,2.0,0.0,193.4,2.0,1000
planned_T7690_6078530,planned_T7690_6078530.out,planned_T7690_6078530.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Chongka',McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7691_6078531,planned_T7691_6078531.out,planned_T7691_6078531.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Chungcajon,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7692_6078532,planned_T7692_6078532.out,planned_T7692_6078532.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Chonka,UCB1 | Random | Score Bounded | Robust,,,,,,,,2.0,1000
planned_T7693_6078533,planned_T7693_6078533.out,planned_T7693_6078533.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Papan Dakon,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
planned_T7694_6078534,planned_T7694_6078534.out,planned_T7694_6078534.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Awithlaknan Mosona,UCB1 | Random | Heuristic | Robust,,,,,,,,0.5,1000
planned_T7695_6078535,planned_T7695_6078535.out,planned_T7695_6078535.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Baqura,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7696_6078536,planned_T7696_6078536.out,planned_T7696_6078536.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Sahmatloudi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7697_6078537,planned_T7697_6078537.out,planned_T7697_6078537.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Snailtrail,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7698_6078538,planned_T7698_6078538.out,planned_T7698_6078538.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Tandems,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7699_6078539,planned_T7699_6078539.out,planned_T7699_6078539.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Fianco,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T769_6071609,planned_T769_6071609.out,planned_T769_6071609.err,True,True,372,0,True,True,True,True,True,complete,0,Residuel,UCB1 | Random | Implicit Minimax | Robust,24.0,30.0,30.0,5.0,1.0,0.0,339.8,0.2,1000
planned_T76_6070916,planned_T76_6070916.out,planned_T76_6070916.err,True,True,372,0,True,True,True,True,True,complete,0,Connect Four,UCB1 | Random | Implicit Minimax | Robust,11.0,30.0,30.0,19.0,0.0,0.0,174.2,2.0,1000
planned_T7700_6078540,planned_T7700_6078540.out,planned_T7700_6078540.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Icebreaker,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7701_6078541,planned_T7701_6078541.out,planned_T7701_6078541.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Neutron,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7702_6078542,planned_T7702_6078542.out,planned_T7702_6078542.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Taiji,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7703_6078543,planned_T7703_6078543.out,planned_T7703_6078543.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Kassle,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7704_6078544,planned_T7704_6078544.out,planned_T7704_6078544.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Can The Sardines,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7705_6078545,planned_T7705_6078545.out,planned_T7705_6078545.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Zuz Mel (5x5),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7706_6078546,planned_T7706_6078546.out,planned_T7706_6078546.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Unfair,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7707_6078547,planned_T7707_6078547.out,planned_T7707_6078547.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Ex Nihilo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7708_6078548,planned_T7708_6078548.out,planned_T7708_6078548.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Dimraw,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7709_6078549,planned_T7709_6078549.out,planned_T7709_6078549.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Adhesion,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T770_6071610,planned_T770_6071610.out,planned_T770_6071610.err,True,True,458,0,True,True,True,True,True,complete,0,Crossline,UCB1 | Random | Heuristic | Robust,4.0,30.0,30.0,26.0,0.0,0.0,85.0,0.5,1000
planned_T7710_6078550,planned_T7710_6078550.out,planned_T7710_6078550.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Seven-Fang,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7711_6078551,planned_T7711_6078551.out,planned_T7711_6078551.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Tsoro (Baia),UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7712_6078552,planned_T7712_6078552.out,planned_T7712_6078552.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Ring,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7713_6078553,planned_T7713_6078553.out,planned_T7713_6078553.err,True,True,287,222,False,True,True,False,False,started_no_result_summary,0,Cylinder Chess,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7714_6078554,planned_T7714_6078554.out,planned_T7714_6078554.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Mu Torere,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7715_6078555,planned_T7715_6078555.out,planned_T7715_6078555.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Chopsticks,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7716_6078556,planned_T7716_6078556.out,planned_T7716_6078556.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Watershed,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7717_6078557,planned_T7717_6078557.out,planned_T7717_6078557.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Lontu-Holo,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
planned_T7718_6078558,planned_T7718_6078558.out,planned_T7718_6078558.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Yeung Luk Sz' Kon Tseung Kwan,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7719_6078559,planned_T7719_6078559.out,planned_T7719_6078559.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,MiniXiangqi,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T771_6071611,planned_T771_6071611.out,planned_T771_6071611.err,True,True,369,0,True,True,True,True,True,complete,0,Contagion,UCB1 | Random | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,55.5,1.0,1000
planned_T7720_6078560,planned_T7720_6078560.out,planned_T7720_6078560.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Ngolo,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7721_6078561,planned_T7721_6078561.out,planned_T7721_6078561.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Musoro Tsoro,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7722_6078562,planned_T7722_6078562.out,planned_T7722_6078562.err,True,True,258,222,False,True,True,False,False,started_no_result_summary,0,Sute,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7723_6078563,planned_T7723_6078563.out,planned_T7723_6078563.err,True,True,286,222,False,True,True,False,False,started_no_result_summary,0,Tsoro (Additional Capture),UCB1 | Random | Score Bounded | Robust,,,,,,,,1.0,1000
planned_T7724_6078564,planned_T7724_6078564.out,planned_T7724_6078564.err,True,True,288,222,False,True,True,False,False,started_no_result_summary,0,Tsoro (Reentered Captures),UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,2.0,1000
planned_T7725_6078565,planned_T7725_6078565.out,planned_T7725_6078565.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Tsoro,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.2,1000
planned_T7726_6078566,planned_T7726_6078566.out,planned_T7726_6078566.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Quathaxx,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7727_6078567,planned_T7727_6078567.out,planned_T7727_6078567.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Gadis,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7728_6078568,planned_T7728_6078568.out,planned_T7728_6078568.err,True,True,284,222,False,True,True,False,False,started_no_result_summary,0,Unnamed Dutch Draughts Game,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7729_6078569,planned_T7729_6078569.out,planned_T7729_6078569.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Windflowers,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T772_6071612,planned_T772_6071612.out,planned_T772_6071612.err,True,True,392,0,True,True,True,True,True,complete,0,Line and Cross,Progressive Widening | Random | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,220.2,2.0,1000
planned_T7730_6078570,planned_T7730_6078570.out,planned_T7730_6078570.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Haretavl,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7731_6078571,planned_T7731_6078571.out,planned_T7731_6078571.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Gala (Buginese),UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7732_6078572,planned_T7732_6078572.out,planned_T7732_6078572.err,True,True,287,222,False,True,True,False,False,started_no_result_summary,0,Janes Soppi (Symmetrical),UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,2.0,1000
planned_T7733_6078573,planned_T7733_6078573.out,planned_T7733_6078573.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Muvalavala (Luena),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7734_6078574,planned_T7734_6078574.out,planned_T7734_6078574.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Andada,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7735_6078575,planned_T7735_6078575.out,planned_T7735_6078575.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Nodal Chess,ExIt | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7736_6078576,planned_T7736_6078576.out,planned_T7736_6078576.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Chessence,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7737_6078577,planned_T7737_6078577.out,planned_T7737_6078577.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Double Chess,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7738_6078578,planned_T7738_6078578.out,planned_T7738_6078578.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Ja-Jeon-Geo-Gonu,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7739_6078579,planned_T7739_6078579.out,planned_T7739_6078579.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Mig Mang,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T773_6071613,planned_T773_6071613.out,planned_T773_6071613.err,True,True,377,0,True,True,True,True,True,complete,0,Guerrilla Checkers,UCB1 | HS Playout | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,222.0,0.2,1000
planned_T7740_6078580,planned_T7740_6078580.out,planned_T7740_6078580.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Yi,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7741_6078581,planned_T7741_6078581.out,planned_T7741_6078581.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Stratomic,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7742_6078582,planned_T7742_6078582.out,planned_T7742_6078582.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Mank,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.5,1000
planned_T7743_6078583,planned_T7743_6078583.out,planned_T7743_6078583.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Ovalhu,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,1.0,1000
planned_T7744_6078584,planned_T7744_6078584.out,planned_T7744_6078584.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Faraday,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7745_6078585,planned_T7745_6078585.out,planned_T7745_6078585.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Omega Chess,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7746_6078586,planned_T7746_6078586.out,planned_T7746_6078586.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Epoxy,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.5,1000
planned_T7747_6078587,planned_T7747_6078587.out,planned_T7747_6078587.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Ngulungu,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7748_6078588,planned_T7748_6078588.out,planned_T7748_6078588.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Orthokon,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7749_6078589,planned_T7749_6078589.out,planned_T7749_6078589.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Tablo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T774_6071614,planned_T774_6071614.out,planned_T774_6071614.err,True,True,372,0,True,True,True,True,True,complete,0,Kriegsspiel,UCB1 GRAVE | Random | MonteCarlo | Robust,1.0,30.0,30.0,29.0,0.0,0.0,134.3,0.5,1000
planned_T7750_6078590,planned_T7750_6078590.out,planned_T7750_6078590.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Blue Nile,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7751_6078591,planned_T7751_6078591.out,planned_T7751_6078591.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Snowpaque,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7752_6078592,planned_T7752_6078592.out,planned_T7752_6078592.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Mak Khom,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7753_6078593,planned_T7753_6078593.out,planned_T7753_6078593.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,HeXentafl,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7754_6078594,planned_T7754_6078594.out,planned_T7754_6078594.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Adugo,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7755_6078595,planned_T7755_6078595.out,planned_T7755_6078595.err,True,True,286,222,False,True,True,False,False,started_no_result_summary,0,Orissa Tiger Game (One Tiger),UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7756_6078596,planned_T7756_6078596.out,planned_T7756_6078596.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Shatranj al-Husun,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7757_6078597,planned_T7757_6078597.out,planned_T7757_6078597.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Shobu,UCB1 | Heuristic | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7758_6078598,planned_T7758_6078598.out,planned_T7758_6078598.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Symmetric Chess,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7759_6078599,planned_T7759_6078599.out,planned_T7759_6078599.err,True,True,294,222,False,True,True,False,False,started_no_result_summary,0,Hund efter Hare (Thy),Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T775_6071615,planned_T775_6071615.out,planned_T775_6071615.err,True,True,405,0,True,True,True,True,True,complete,0,To Kinegi tou Lagou,UCB1 tuned | Random | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,28.5,1.0,1000
planned_T7760_6078600,planned_T7760_6078600.out,planned_T7760_6078600.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Ataxx,UCB1 | Random | Qualitative | Robust,,,,,,,,2.0,1000
planned_T7761_6078601,planned_T7761_6078601.out,planned_T7761_6078601.err,True,True,298,222,False,True,True,False,False,started_no_result_summary,0,Caturvimsatikosthakatmiki Krida,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.2,1000
planned_T7762_6078602,planned_T7762_6078602.out,planned_T7762_6078602.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Vigilance,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7763_6078603,planned_T7763_6078603.out,planned_T7763_6078603.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Nuktagaq,Progressive History | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
