job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T268_5800077,Quantik,UCB1 | NST | MonteCarlo | Proportional Exp,UCB1,NST,MonteCarlo,Proportional Exp,3,10,0.3,8.6,0.2,10,1000,4,7G,2,9,16,24,8,1,4,4,4,24,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T269_5800078,Gioco dell'Orso,Progressive Widening | Random | Heuristic | Robust,Progressive Widening,Random,Heuristic,Robust,2,10,0.2,944.2,0.2,10,1000,4,7G,2,0,17,28,4,4,5,5,12,19,3.29,3.29,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T270_5800079,Gobblet Gobblers,Implicit Minimax | NST | AlphaGo | Proportional Exp,Implicit Minimax,NST,AlphaGo,Proportional Exp,0,10,0.0,5.5,0.2,10,1000,5,7G,2,9,16,24,6,1,3,3,4,15,4.44,2.67,1.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T273_5800082,Sam K'i,Progressive History | NST | Score Bounded | Proportional Exp,Progressive History,NST,Score Bounded,Proportional Exp,1,10,0.1,91.5,0.2,10,1000,5,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T274_5800083,Pong Hau K'i,Progressive History | MAST | AlphaGo | MaxAvgScore,Progressive History,MAST,AlphaGo,MaxAvgScore,0,10,0.0,459.6,0.2,10,1000,4,7G,2,0,5,7,2,1,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T275_5800084,Pong Hau K'i,McGRAVE | NST | Implicit Minimax | Proportional Exp,McGRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,42.1,0.2,10,1000,4,7G,2,0,5,7,2,1,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T277_5800086,Notakto,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,8,10,0.8,96.1,0.2,10,1000,4,7G,2,144,256,384,2,1,12,12,64,144,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T278_5800087,Ram Tir,UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,9,10,0.9,762.6,0.2,10,1000,4,7G,2,64,81,176,2,1,9,9,4,82,6.72,4.35,2.37,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T279_5800088,Kensington,Alpha-Beta | NST | Implicit Minimax | Proportional Exp,Alpha-Beta,NST,Implicit Minimax,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,61,72,132,2,1,16,21,18,135,5.92,3.67,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T280_5800089,Andantino,UCB1 | Random | AlphaGo | Robust,UCB1,Random,AlphaGo,Robust,5,10,0.5,27.6,0.2,10,1000,5,9G,2,1261,2646,3906,2,1,41,41,6,1261,11.42,5.8,5.61,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T284_5800093,Che Lo,Implicit Minimax | Random | Implicit Minimax | Robust,Implicit Minimax,Random,Implicit Minimax,Robust,5,10,0.5,1.0,0.2,10,1000,5,7G,2,8,9,16,2,1,3,3,4,9,3.56,3.56,0.0,1,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T285_5800094,Millieu,UCB1 GRAVE | MAST | Heuristic | MaxAvgScore,UCB1 GRAVE,MAST,Heuristic,MaxAvgScore,5,10,0.5,60.2,0.2,10,1000,4,7G,2,12,27,36,3,1,9,3,12,45,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T28_5799837,CrossGeo,UCB1 tuned | NST | MonteCarlo | Proportional Exp,UCB1 tuned,NST,MonteCarlo,Proportional Exp,4,10,0.4,25.9,0.2,10,1000,4,7G,2,1,56,35,3,1,13,17,35,35,0.8,0.8,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T290_5800099,Xarajlt,UCB1 GRAVE | NST | Heuristic | Proportional Exp,UCB1 GRAVE,NST,Heuristic,Proportional Exp,1,10,0.1,416.3,0.2,10,1000,4,7G,2,8,15,22,2,1,5,3,4,15,5.07,2.93,2.13,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T291_5800100,Tchela,UCB1 GRAVE | Random | Score Bounded | Robust,UCB1 GRAVE,Random,Score Bounded,Robust,6,10,0.6,105.1,0.2,10,1000,4,7G,2,18,36,48,1,3,4,11,12,36,4.67,2.67,2.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T292_5800101,Njombwa (One Counter),Alpha-Beta | NST | Heuristic | Proportional Exp,Alpha-Beta,NST,Heuristic,Proportional Exp,0,10,0.0,495.8,0.2,10,1000,4,7G,2,21,32,52,1,4,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T293_5800102,Akidada,McBRAVE | MAST | Score Bounded | MaxAvgScore,McBRAVE,MAST,Score Bounded,MaxAvgScore,0,10,0.0,7.9,0.2,10,1000,4,7G,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T294_5800103,Residuel,McGRAVE | Random | AlphaGo | Robust,McGRAVE,Random,AlphaGo,Robust,3,10,0.3,35.3,0.2,10,1000,4,7G,2,147,181,318,2,1,17,17,27,147,8.69,3.67,1.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T295_5800104,Allemande,UCB1 GRAVE | MAST | AlphaGo | MaxAvgScore,UCB1 GRAVE,MAST,AlphaGo,MaxAvgScore,3,10,0.3,21.4,0.2,10,1000,5,7G,2,77,100,172,2,1,9,9,8,257,6.75,3.53,3.22,0,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T297_5800106,MaxMatch,Progressive Widening | Random | Implicit Minimax | Robust,Progressive Widening,Random,Implicit Minimax,Robust,2,10,0.2,29.3,0.2,10,1000,4,7G,2,4,23,26,2,1,4,9,9,49,2.43,2.26,0.17,0,0,0,0,0,0,0,1,1,0,0,,,,,
planned_T299_5800108,Four-Fang,Implicit Minimax | Random | Heuristic | Robust,Implicit Minimax,Random,Heuristic,Robust,0,10,0.0,18.0,0.2,10,1000,4,7G,2,9,16,24,2,3,4,4,4,27,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T29_5799838,Mastermind,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,5,10,0.5,31.2,0.2,10,1000,4,8G,2,48,100,135,10,2,37,6,52,108,4.62,2.7,1.92,0,0,1,0,0,0,0,1,0,1,0,,,,,
planned_T300_5800109,Sujjua,UCB1 tuned | MAST | MonteCarlo | MaxAvgScore,UCB1 tuned,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,16.9,0.2,10,1000,4,7G,2,0,24,32,2,1,7,7,4,26,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T301_5800110,Dorvon Cag,Progressive History | NST | AlphaGo | Proportional Exp,Progressive History,NST,AlphaGo,Proportional Exp,5,10,0.5,4.4,0.2,10,1000,4,7G,2,0,5,6,2,2,3,3,4,7,2.4,2.4,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T311_5800120,Intotoi,Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,10,0.0,59.5,0.2,10,1000,4,7G,2,11,24,34,1,4,2,12,4,37,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T312_5800121,Veloop (Hex),Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,7,10,0.7,24.0,0.2,10,1000,5,7G,2,27,73,99,2,1,6,6,6,27,8.22,4.67,3.56,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T313_5800122,Lotus,McGRAVE | NST | Implicit Minimax | Proportional Exp,McGRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,57.7,0.2,10,1000,4,7G,2,61,72,132,2,1,16,21,18,72,5.92,3.67,2.25,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T315_5800124,Chongka',Progressive History | Random | Heuristic | Robust,Progressive History,Random,Heuristic,Robust,2,10,0.2,128.2,0.2,10,1000,4,7G,2,8,16,23,1,1,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T316_5800125,English Wari (St. Lucia),Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,3,10,0.3,276.5,0.2,10,1000,4,7G,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T317_5800126,Caturvimsatikosthakatmiki Krida,UCB1 tuned | NST | AlphaGo | Proportional Exp,UCB1 tuned,NST,AlphaGo,Proportional Exp,1,10,0.1,36.2,0.2,10,1000,4,7G,2,24,36,59,2,1,3,8,4,24,5.42,3.08,2.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T318_5800127,Santorini,McBRAVE | Random | AlphaGo | Robust,McBRAVE,Random,AlphaGo,Robust,0,10,0.0,41.2,0.2,10,1000,5,7G,2,25,36,60,6,2,5,5,4,27,5.76,3.2,2.56,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T31_5799840,Pyrga,Progressive Widening | MAST | MonteCarlo | MaxAvgScore,Progressive Widening,MAST,MonteCarlo,MaxAvgScore,4,10,0.4,22.6,0.2,10,1000,5,7G,2,16,25,40,14,1,4,4,4,46,5.25,3.0,2.25,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T320_5800129,Notakto,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,4,10,0.4,111.7,0.2,10,1000,4,7G,2,144,256,384,2,1,12,12,64,144,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T321_5800130,Dodgem,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,0,10,0.0,24.5,0.2,10,1000,4,7G,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T322_5800131,Dris at-Talata,Progressive Widening | NST | Implicit Minimax | Proportional Exp,Progressive Widening,NST,Implicit Minimax,Proportional Exp,0,10,0.0,30.5,0.2,10,1000,4,7G,2,9,16,24,2,2,3,3,4,11,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T324_5800133,Poprad Game,McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T328_5800137,Hackenbush,Progressive History | NST | Heuristic | Proportional Exp,Progressive History,NST,Heuristic,Proportional Exp,4,10,0.4,9.9,0.2,10,1000,4,7G,2,0,17,16,4,1,5,10,5,16,2.62,2.62,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T331_5800140,Bagh Bandi,UCB1 | Random | Heuristic | Robust,UCB1,Random,Heuristic,Robust,4,10,0.4,686.3,0.2,10,1000,5,7G,2,40,37,76,2,2,9,5,10,78,4.54,4.11,0.43,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T332_5800141,Lian Qi (A-Type),McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,121.6,0.2,10,1000,5,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T335_5800144,Tumbleweed,UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore,UCB1 GRAVE,MAST,Score Bounded,MaxAvgScore,5,10,0.5,302.5,0.2,10,1000,5,7G,2,169,384,552,3,2,15,15,6,169,10.44,5.47,4.97,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T337_5800146,Chess (Siberia),UCB1 | NST | MonteCarlo | Proportional Exp,UCB1,NST,MonteCarlo,Proportional Exp,1,10,0.1,403.2,0.2,10,1000,4,7G,2,81,100,180,12,2,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T338_5800147,Gamacha,Implicit Minimax | MAST | Heuristic | MaxAvgScore,Implicit Minimax,MAST,Heuristic,MaxAvgScore,7,10,0.7,78.3,0.2,10,1000,4,7G,2,11,24,34,1,2,2,12,4,26,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T339_5800148,Gabata (Oromo),UCB1 | NST | Implicit Minimax | Proportional Exp,UCB1,NST,Implicit Minimax,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T340_5800149,Kolowis Awithlaknannai,Progressive Widening | Random | Score Bounded | Robust,Progressive Widening,Random,Score Bounded,Robust,2,10,0.2,829.8,0.2,10,1000,4,7G,2,60,48,107,2,1,3,32,3,48,4.46,4.46,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T341_5800150,Sher Bakar,Alpha-Beta | MAST | AlphaGo | MaxAvgScore,Alpha-Beta,MAST,AlphaGo,MaxAvgScore,5,10,0.5,246.2,0.2,10,1000,5,7G,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,1,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T343_5800152,Sneakthrough,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,30.9,0.2,10,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T344_5800153,Havannah,Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,2,10,0.2,67.5,0.2,10,1000,4,7G,2,169,384,552,2,1,15,15,6,169,10.44,5.47,4.97,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T346_5800155,AlmaTafl,Implicit Minimax | Random | Implicit Minimax | Robust,Implicit Minimax,Random,Implicit Minimax,Robust,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,73,216,252,3,1,11,11,30,73,9.7,5.1,4.6,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T347_5800156,Len Cua Kin Ngoa,UCB1 tuned | MAST | Score Bounded | MaxAvgScore,UCB1 tuned,MAST,Score Bounded,MaxAvgScore,2,10,0.2,47.3,0.2,10,1000,4,7G,2,16,25,40,2,4,4,4,4,17,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T348_5800157,Ploy,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,6,10,0.6,119.3,0.2,10,1000,4,7G,2,64,81,144,16,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T34_5799843,Bagh Guti,Progressive History | Random | AlphaGo | Robust,Progressive History,Random,AlphaGo,Robust,5,10,0.5,286.6,0.2,10,1000,5,7G,2,24,25,48,2,1,5,5,4,25,5.12,3.84,1.28,1,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T350_5800159,Quathaxx,UCB1 tuned | NST | AlphaGo | Proportional Exp,UCB1 tuned,NST,AlphaGo,Proportional Exp,2,10,0.2,237.0,0.2,10,1000,4,7G,2,96,121,216,2,1,37,52,6,96,6.69,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T353_5800162,Tshuba,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,1,10,0.1,21.6,0.2,10,1000,4,7G,2,9,16,24,1,1,4,4,4,18,5.25,3.0,2.25,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T356_5800165,Marelle Quadruple,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,5,10,0.5,282.2,0.2,10,1000,4,7G,2,32,25,56,2,2,5,5,4,59,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T357_5800166,Squadro,Implicit Minimax | NST | Score Bounded | Proportional Exp,Implicit Minimax,NST,Score Bounded,Proportional Exp,0,10,0.0,76.6,0.2,10,1000,4,7G,2,32,45,76,2,1,7,7,8,45,6.22,3.38,2.84,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T358_5800167,Vertiges,UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,4,10,0.4,657.4,0.2,10,1000,4,7G,2,81,104,184,2,1,12,12,24,104,6.65,3.54,3.12,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T359_5800168,Tavan Tal,UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,2,10,0.2,281.5,0.2,10,1000,4,7G,2,3,30,50,2,2,15,24,5,35,4.33,3.33,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T35_5799844,Radran,UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,0,10,0.0,34.0,0.2,10,1000,4,7G,2,19,9,32,1,1,5,5,5,32,12.25,12.25,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T361_5800170,To Kinegi tou Lagou,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,0,10,0.0,992.8,0.2,10,1000,4,7G,2,8,41,64,6,4,11,11,4,53,3.12,3.12,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T363_5800172,Diamond,Progressive Widening | NST | MonteCarlo | Proportional Exp,Progressive Widening,NST,MonteCarlo,Proportional Exp,7,10,0.7,13.0,0.2,10,1000,4,7G,2,72,62,133,3,2,8,8,6,136,5.84,4.29,1.55,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T365_5800174,Poprad Game,Progressive History | MAST | Heuristic | MaxAvgScore,Progressive History,MAST,Heuristic,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T366_5800175,Poprad Game,UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp,UCB1 GRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T367_5800176,Shobu,UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,5,10,0.5,200.0,0.2,10,1000,4,7G,2,64,100,160,2,2,8,8,16,64,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T369_5800178,Residuel,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,34.7,0.2,10,1000,4,7G,2,147,181,318,2,1,17,17,27,147,8.69,3.67,1.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T36_5799845,Gioco dell'Orso,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,937.6,0.2,10,1000,4,7G,2,0,17,28,4,4,5,5,12,19,3.29,3.29,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T371_5800180,Plotto,McBRAVE | Random | MonteCarlo | Robust,McBRAVE,Random,MonteCarlo,Robust,0,10,0.0,6.5,0.2,10,1000,5,9G,2,1261,2646,3906,4,1,41,41,6,1265,11.42,5.8,5.61,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T379_5800188,AlmaTafl,McGRAVE | NST | MonteCarlo | Proportional Exp,McGRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,73,216,252,3,1,11,11,30,73,9.7,5.1,4.6,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T37_5799846,Rimau-Rimau (Two Tigers),UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,5,10,0.5,549.2,0.2,10,1000,4,7G,2,40,37,76,2,5,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T381_5800190,Cavity,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,4,10,0.4,136.8,0.2,10,1000,4,7G,2,100,121,220,2,2,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T382_5800191,Mbelele,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,5,10,0.5,246.8,0.2,10,1000,4,7G,2,13,36,42,1,1,3,20,16,36,3.78,2.33,1.44,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T383_5800192,Windir,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,5,10,0.5,28.0,0.2,10,1000,4,7G,2,2,8,28,1,1,11,11,28,28,12.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T384_5800193,4 Squared,Progressive History | NST | Implicit Minimax | Proportional Exp,Progressive History,NST,Implicit Minimax,Proportional Exp,0,10,0.0,75.7,0.2,10,1000,4,7G,2,64,100,160,2,1,10,10,16,102,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T385_5800194,Grande Acedrex,McBRAVE | MAST | AlphaGo | MaxAvgScore,McBRAVE,MAST,AlphaGo,MaxAvgScore,0,10,0.0,903.9,0.2,10,1000,4,8G,2,144,169,312,16,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T386_5800195,N-Mesh,UCB1 GRAVE | Random | MonteCarlo | Robust,UCB1 GRAVE,Random,MonteCarlo,Robust,5,10,0.5,9.2,0.2,10,1000,5,7G,2,36,49,84,4,1,6,6,4,120,6.11,3.33,2.78,1,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T388_5800197,Azteka,Implicit Minimax | Random | AlphaGo | Robust,Implicit Minimax,Random,AlphaGo,Robust,2,10,0.2,63.2,0.2,10,1000,4,7G,2,32,41,72,2,2,16,16,8,34,7.0,3.5,3.5,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T38_5799847,Rimau-Rimau (Two Tigers),UCB1 tuned | Random | AlphaGo | Robust,UCB1 tuned,Random,AlphaGo,Robust,5,10,0.5,567.0,0.2,10,1000,4,7G,2,40,37,76,2,5,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T394_5800203,Chopsticks,UCB1 GRAVE | NST | AlphaGo | Proportional Exp,UCB1 GRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,66.5,0.2,10,1000,4,7G,2,4,9,12,4,1,2,2,4,4,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T395_5800204,Cannon,Alpha-Beta | Random | AlphaGo | Robust,Alpha-Beta,Random,AlphaGo,Robust,1,10,0.1,109.0,0.2,10,1000,4,7G,2,81,100,180,4,2,10,10,4,102,6.84,3.6,3.24,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T396_5800205,Faraday,UCB1 GRAVE | MAST | Implicit Minimax | MaxAvgScore,UCB1 GRAVE,MAST,Implicit Minimax,MaxAvgScore,3,10,0.3,94.5,0.2,10,1000,4,7G,2,150,91,240,2,2,11,11,6,91,5.27,5.27,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T397_5800206,Notakto,Alpha-Beta | NST | MonteCarlo | Proportional Exp,Alpha-Beta,NST,MonteCarlo,Proportional Exp,0,10,0.0,104.9,0.2,10,1000,4,7G,2,144,256,384,2,1,12,12,64,144,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T399_5800208,Gundru,UCB1 tuned | MAST | MonteCarlo | MaxAvgScore,UCB1 tuned,MAST,MonteCarlo,MaxAvgScore,1,10,0.1,977.1,0.2,10,1000,4,7G,2,64,81,144,2,1,9,9,4,147,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T404_5800213,Nzengue (Large),Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,0,10,0.0,21.2,0.2,10,1000,4,7G,2,0,16,20,2,2,5,5,4,18,2.5,2.5,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T406_5800215,Katro Bevohoka,Implicit Minimax | MAST | Heuristic | MaxAvgScore,Implicit Minimax,MAST,Heuristic,MaxAvgScore,7,10,0.7,127.0,0.2,10,1000,4,7G,2,15,24,38,1,1,4,6,4,24,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T407_5800216,Fang,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,530.5,0.2,10,1000,4,7G,2,36,49,88,2,3,7,7,4,87,6.37,3.59,2.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T408_5800217,Pyrga,Progressive History | Random | Heuristic | Robust,Progressive History,Random,Heuristic,Robust,3,10,0.3,23.4,0.2,10,1000,5,7G,2,16,25,40,14,1,4,4,4,46,5.25,3.0,2.25,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T40_5799849,Mutant Y^3,McBRAVE | Random | MonteCarlo | Robust,McBRAVE,Random,MonteCarlo,Robust,0,10,0.0,21.3,0.2,10,1000,4,7G,2,120,520,600,2,1,24,45,120,120,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T410_5800219,Chiana wa Kunja,UCB1 tuned | NST | Qualitative | Proportional Exp,UCB1 tuned,NST,Qualitative,Proportional Exp,5,10,0.5,169.0,0.2,10,1000,4,7G,2,45,64,108,2,1,4,16,4,110,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T411_5800220,Santorini,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,6,10,0.6,62.4,0.2,10,1000,5,7G,2,25,36,60,6,2,5,5,4,27,5.76,3.2,2.56,1,0,0,0,0,0,0,0,0,1,0,,,,,
